"TOA5","1","CR300","31189","CR300.Std.10.06","CPU:Implexx 08 Sap Flow Sensors Program v3 SW12.CR300","43341","Stem_Temp_Data"
"TIMESTAMP","RECORD","Pre_Temp_Down_Outer_a","Max_Temp_Down_Outer_a","Post_Temp_Down_Outer_a","Pre_Temp_Upper_Outer_a","Max_Temp_Upper_Outer_a","Post_Temp_Upper_Outer_a","Pre_Temp_Down_Inner_a","Max_Temp_Down_Inner_a","Post_Temp_Down_Inner_a","Pre_Temp_Upper_Inner_a","Max_Temp_Upper_Inner_a","Post_Temp_Upper_Inner_a","Pre_Temp_Down_Outer_b","Max_Temp_Down_Outer_b","Post_Temp_Down_Outer_b","Pre_Temp_Upper_Outer_b","Max_Temp_Upper_Outer_b","Post_Temp_Upper_Outer_b","Pre_Temp_Down_Inner_b","Max_Temp_Down_Inner_b","Post_Temp_Down_Inner_b","Pre_Temp_Upper_Inner_b","Max_Temp_Upper_Inner_b","Post_Temp_Upper_Inner_b","Pre_Temp_Down_Outer_c","Max_Temp_Down_Outer_c","Post_Temp_Down_Outer_c","Pre_Temp_Upper_Outer_c","Max_Temp_Upper_Outer_c","Post_Temp_Upper_Outer_c","Pre_Temp_Down_Inner_c","Max_Temp_Down_Inner_c","Post_Temp_Down_Inner_c","Pre_Temp_Upper_Inner_c","Max_Temp_Upper_Inner_c","Post_Temp_Upper_Inner_c","Pre_Temp_Down_Outer_d","Max_Temp_Down_Outer_d","Post_Temp_Down_Outer_d","Pre_Temp_Upper_Outer_d","Max_Temp_Upper_Outer_d","Post_Temp_Upper_Outer_d","Pre_Temp_Down_Inner_d","Max_Temp_Down_Inner_d","Post_Temp_Down_Inner_d","Pre_Temp_Upper_Inner_d","Max_Temp_Upper_Inner_d","Post_Temp_Upper_Inner_d","Pre_Temp_Down_Outer_e","Max_Temp_Down_Outer_e","Post_Temp_Down_Outer_e","Pre_Temp_Upper_Outer_e","Max_Temp_Upper_Outer_e","Post_Temp_Upper_Outer_e","Pre_Temp_Down_Inner_e","Max_Temp_Down_Inner_e","Post_Temp_Down_Inner_e","Pre_Temp_Upper_Inner_e","Max_Temp_Upper_Inner_e","Post_Temp_Upper_Inner_e","Pre_Temp_Down_Outer_f","Max_Temp_Down_Outer_f","Post_Temp_Down_Outer_f","Pre_Temp_Upper_Outer_f","Max_Temp_Upper_Outer_f","Post_Temp_Upper_Outer_f","Pre_Temp_Down_Inner_f","Max_Temp_Down_Inner_f","Post_Temp_Down_Inner_f","Pre_Temp_Upper_Inner_f","Max_Temp_Upper_Inner_f","Post_Temp_Upper_Inner_f","Pre_Temp_Down_Outer_g","Max_Temp_Down_Outer_g","Post_Temp_Down_Outer_g","Pre_Temp_Upper_Outer_g","Max_Temp_Upper_Outer_g","Post_Temp_Upper_Outer_g","Pre_Temp_Down_Inner_g","Max_Temp_Down_Inner_g","Post_Temp_Down_Inner_g","Pre_Temp_Upper_Inner_g","Max_Temp_Upper_Inner_g","Post_Temp_Upper_Inner_g","Pre_Temp_Down_Outer_h","Max_Temp_Down_Outer_h","Post_Temp_Down_Outer_h","Pre_Temp_Upper_Outer_h","Max_Temp_Upper_Outer_h","Post_Temp_Upper_Outer_h","Pre_Temp_Down_Inner_h","Max_Temp_Down_Inner_h","Post_Temp_Down_Inner_h","Pre_Temp_Upper_Inner_h","Max_Temp_Upper_Inner_h","Post_Temp_Upper_Inner_h"
"2022-08-09 14:30:00",2110,28.544,0.363,28.886,28.556,0.351,28.858,27.386,0.302,27.669,27.351,0.317,27.634,27.641,0.273,27.908,27.907,0.358,28.229,26.863,-99,27.083,26.866,0.307,27.135,31.11,-99,31.521,30.929,-99,31.274,29.411,0.258,29.663,29.471,0.293,29.713,28.6,0.32,28.903,28.632,0.232,28.851,27.988,0.336,28.285,27.941,0.212,28.136,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 14:45:00",2111,28.747,0.36,29.085,28.779,0.348,29.076,27.659,0.3,27.937,27.635,0.316,27.912,27.827,0.27,28.09,28.118,0.352,28.431,27.116,0.216,27.33,27.151,0.305,27.415,31.845,0.271,32.106,31.667,0.289,31.938,29.849,0.258,30.1,29.93,0.296,30.173,28.897,0.322,29.201,28.932,0.231,29.146,28.32,0.341,28.622,28.273,0.215,28.468,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 15:00:00",2112,28.928,0.367,29.274,28.959,0.344,29.253,27.883,0.303,28.165,27.868,0.318,28.147,28.081,0.283,28.359,28.363,0.355,28.682,27.374,-99,27.592,27.421,0.303,27.685,32.722,-99,33.074,32.435,-99,32.768,30.237,0.285,30.519,30.341,0.304,30.605,29.143,0.325,29.453,29.183,0.224,29.389,28.631,0.337,28.932,28.59,0.208,28.777,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 15:15:00",2113,29.048,0.35,29.372,29.097,0.333,29.373,28.095,0.299,28.37,28.091,0.315,28.364,28.3,0.269,28.562,28.566,0.345,28.87,27.634,0.214,27.845,27.689,0.303,27.95,33.484,0.274,33.753,33.202,0.27,33.45,30.814,0.274,31.081,30.937,0.299,31.174,29.499,0.329,29.812,29.521,0.229,29.737,28.979,0.34,29.282,28.935,0.21,29.127,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 15:30:00",2114,29.065,0.355,29.394,29.13,0.334,29.406,28.221,0.298,28.494,28.236,0.313,28.506,28.426,0.269,28.688,28.666,0.342,28.967,27.829,0.214,28.041,27.902,0.305,28.164,33.03,0.187,33.176,32.871,0.193,32.992,30.989,0.236,31.202,31.083,0.263,31.252,29.841,0.327,30.151,29.853,0.227,30.067,29.322,0.339,29.624,29.275,0.209,29.465,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 15:45:00",2115,29.14,0.353,29.466,29.212,0.339,29.495,28.345,0.299,28.619,28.374,0.314,28.646,28.504,0.265,28.762,28.717,0.341,29.015,27.98,0.214,28.191,28.071,0.303,28.329,32.07,0.206,32.245,31.956,0.213,32.106,30.66,0.225,30.862,30.702,0.258,30.864,30.213,0.327,30.524,30.216,0.229,30.43,29.685,0.338,29.988,29.631,0.209,29.821,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 16:00:00",2116,29.127,0.349,29.446,29.225,0.332,29.496,28.439,0.296,28.709,28.488,0.311,28.756,28.571,0.269,28.833,28.767,0.345,29.071,28.106,0.213,28.316,28.21,0.302,28.467,31.652,0.305,31.951,31.488,0.306,31.773,30.316,0.252,30.556,30.343,0.278,30.552,30.523,0.321,30.825,30.523,0.221,30.728,30.022,0.333,30.318,29.963,0.204,30.147,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 16:15:00",2117,28.984,0.345,29.299,29.096,0.323,29.357,28.462,0.288,28.722,28.534,0.302,28.79,28.614,0.259,28.865,28.794,0.335,29.087,28.217,0.206,28.42,28.334,0.296,28.584,31.368,-99,31.72,31.261,0.325,31.579,30.194,0.247,30.432,30.227,0.275,30.434,30.791,0.327,31.1,30.777,0.224,30.986,30.314,0.33,30.608,30.247,0.202,30.43,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 16:30:00",2118,28.942,0.352,29.266,29.067,0.333,29.34,28.477,0.293,28.743,28.565,0.308,28.828,28.677,0.263,28.932,28.856,0.34,29.153,28.315,0.209,28.521,28.444,0.3,28.697,31.296,0.239,31.514,31.302,0.246,31.506,30.226,0.24,30.449,30.282,0.268,30.473,31.063,0.325,31.366,31.049,0.22,31.25,30.617,0.332,30.91,30.547,0.2,30.726,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 16:45:00",2119,28.831,0.343,29.144,28.959,0.327,29.225,28.48,0.288,28.739,28.582,0.302,28.837,28.718,0.266,28.978,28.885,0.344,29.19,28.398,0.209,28.604,28.535,0.297,28.786,30.85,0.272,31.114,30.88,0.264,31.115,30.08,0.234,30.297,30.116,0.266,30.303,31.251,0.325,31.554,31.229,0.221,31.431,30.851,0.342,31.151,30.776,0.205,30.958,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 17:00:00",2120,28.711,0.341,29.023,28.837,0.33,29.109,28.44,0.286,28.697,28.551,0.3,28.805,28.824,0.262,29.078,28.987,0.337,29.282,28.509,0.207,28.713,28.646,0.295,28.895,30.493,0.209,30.675,30.501,0.22,30.667,29.917,0.224,30.122,29.931,0.262,30.11,31.368,0.316,31.664,31.35,0.219,31.55,31.042,0.332,31.331,30.964,0.203,31.143,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 17:15:00",2121,28.613,0.341,28.922,28.742,0.331,29.013,28.404,0.289,28.663,28.52,0.303,28.775,28.826,0.256,29.072,28.961,0.335,29.25,28.573,0.203,28.772,28.714,0.296,28.961,29.805,0.22,29.999,29.805,0.225,29.977,29.602,0.224,29.804,29.584,0.261,29.757,31.446,0.311,31.733,31.41,0.214,31.6,31.186,0.33,31.469,31.102,0.199,31.274,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 17:30:00",2122,28.448,0.343,28.759,28.563,0.336,28.841,28.327,0.287,28.584,28.446,0.302,28.7,28.742,0.257,28.989,28.841,0.336,29.133,28.565,0.201,28.761,28.716,0.293,28.959,29.232,0.233,29.442,29.237,0.241,29.432,29.255,0.225,29.459,29.219,0.266,29.401,31.323,0.296,31.588,31.284,0.206,31.463,31.197,0.321,31.463,31.106,0.194,31.271,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 17:45:00",2123,28.259,0.334,28.559,28.376,0.327,28.643,28.23,0.282,28.48,28.351,0.298,28.6,28.673,0.251,28.913,28.751,0.331,29.036,28.55,0.196,28.742,28.704,0.289,28.943,28.847,0.239,29.069,28.869,0.245,29.073,28.976,0.225,29.181,28.938,0.267,29.124,31.123,0.296,31.389,31.102,0.204,31.279,31.117,0.317,31.378,31.037,0.19,31.197,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 18:00:00",2124,27.968,0.334,28.264,28.079,0.333,28.349,28.077,0.284,28.326,28.206,0.299,28.453,28.572,0.254,28.815,28.626,0.335,28.914,28.507,0.198,28.7,28.667,0.293,28.908,28.472,0.245,28.698,28.508,0.249,28.714,28.721,0.232,28.932,28.676,0.271,28.864,30.907,0.301,31.178,30.884,0.211,31.067,30.981,0.322,31.243,30.898,0.194,31.059,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 18:15:00",2125,27.738,0.339,28.04,27.835,0.341,28.116,27.904,0.29,28.16,28.034,0.306,28.288,28.47,0.256,28.716,28.503,0.339,28.796,28.447,0.199,28.641,28.609,0.294,28.851,28.156,0.247,28.385,28.191,0.252,28.404,28.475,0.23,28.685,28.422,0.274,28.615,30.652,0.282,30.902,30.615,0.197,30.783,30.782,0.312,31.03,30.692,0.182,30.84,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 18:30:00",2126,27.508,0.33,27.804,27.596,0.332,27.872,27.736,0.28,27.983,27.863,0.299,28.111,28.355,0.254,28.598,28.364,0.336,28.655,28.376,0.196,28.567,28.538,0.29,28.776,27.829,0.241,28.05,27.868,0.25,28.076,28.23,0.228,28.438,28.169,0.274,28.362,30.362,0.272,30.602,30.321,0.205,30.501,30.528,0.299,30.762,30.432,0.186,30.587,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 18:45:00",2127,27.337,0.321,27.619,27.42,0.325,27.688,27.595,0.274,27.837,27.719,0.293,27.961,28.272,0.25,28.51,28.268,0.331,28.553,28.314,0.195,28.503,28.471,0.288,28.707,27.54,0.235,27.757,27.579,0.245,27.786,27.993,0.223,28.195,27.922,0.272,28.116,30.086,0.262,30.314,30.047,0.206,30.229,30.286,0.293,30.511,30.19,0.186,30.348,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 19:00:00",2128,27.076,0.324,27.36,27.147,0.329,27.419,27.418,0.277,27.661,27.542,0.292,27.784,28.163,0.251,28.402,28.131,0.335,28.419,28.236,0.195,28.426,28.388,0.29,28.625,27.199,0.23,27.408,27.242,0.246,27.448,27.744,0.22,27.941,27.665,0.27,27.856,29.768,0.265,29.998,29.701,0.21,29.887,30.02,0.297,30.247,29.91,0.189,30.07,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 19:15:00",2129,26.82,0.324,27.108,26.888,0.328,27.161,27.225,0.275,27.466,27.349,0.29,27.589,28.027,0.248,28.263,27.983,0.331,28.268,28.139,0.191,28.325,28.29,0.286,28.523,26.856,0.234,27.072,26.904,0.247,27.113,27.48,0.214,27.673,27.392,0.267,27.583,29.5,0.265,29.734,29.428,0.214,29.621,29.767,0.294,29.993,29.651,0.19,29.814,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 19:30:00",2130,26.594,0.324,26.88,26.652,0.328,26.924,27.047,0.273,27.287,27.169,0.29,27.408,27.904,0.251,28.143,27.84,0.331,28.126,28.033,0.193,28.22,28.179,0.286,28.412,26.544,0.238,26.762,26.589,0.252,26.805,27.216,0.215,27.409,27.12,0.268,27.314,29.236,0.264,29.467,29.166,0.212,29.356,29.534,0.294,29.758,29.42,0.189,29.582,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 19:45:00",2131,26.402,0.329,26.694,26.442,0.335,26.722,26.87,0.28,27.116,26.985,0.295,27.231,27.799,0.249,28.036,27.715,0.332,28,27.937,0.195,28.126,28.07,0.291,28.307,26.27,0.234,26.482,26.316,0.253,26.532,26.974,0.217,27.169,26.873,0.273,27.072,29.035,0.27,29.275,28.968,0.223,29.172,29.32,0.3,29.551,29.204,0.197,29.376,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 20:00:00",2132,26.192,0.335,26.491,26.218,0.34,26.505,26.701,0.28,26.948,26.81,0.297,27.057,27.658,0.248,27.894,27.545,0.33,27.83,27.821,0.193,28.008,27.943,0.291,28.18,25.976,0.241,26.197,26.028,0.258,26.251,26.733,0.218,26.928,26.628,0.276,26.83,28.832,0.275,29.075,28.767,0.226,28.973,29.13,0.306,29.365,29.017,0.201,29.192,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 20:15:00",2133,25.973,0.323,26.255,25.991,0.331,26.263,26.532,0.277,26.775,26.637,0.295,26.881,27.527,0.245,27.76,27.394,0.328,27.677,27.707,0.189,27.89,27.818,0.288,28.051,25.674,0.234,25.887,25.731,0.251,25.944,26.493,0.215,26.685,26.381,0.274,26.58,28.657,0.269,28.894,28.593,0.222,28.795,28.953,0.301,29.184,28.839,0.198,29.013,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 20:30:00",2134,25.613,0.316,25.884,25.626,0.325,25.888,26.302,0.273,26.537,26.409,0.291,26.646,27.363,0.242,27.593,27.199,0.325,27.477,27.573,0.187,27.753,27.675,0.283,27.903,25.253,0.232,25.462,25.313,0.249,25.521,26.203,0.212,26.391,26.075,0.272,26.27,28.429,0.265,28.66,28.383,0.219,28.579,28.761,0.3,28.989,28.652,0.197,28.824,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 20:45:00",2135,25.287,0.332,25.583,25.283,0.338,25.568,26.031,0.277,26.273,26.135,0.294,26.377,27.205,0.245,27.437,27.023,0.329,27.306,27.432,0.187,27.613,27.523,0.282,27.751,24.941,0.246,25.171,24.975,0.261,25.202,25.91,0.216,26.103,25.769,0.277,25.972,28.204,0.268,28.44,28.145,0.223,28.348,28.547,0.3,28.776,28.437,0.199,28.611,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 21:00:00",2136,25.026,0.334,25.325,25.054,0.337,25.337,25.825,0.277,26.067,25.938,0.294,26.181,26.959,0.243,27.189,26.788,0.327,27.069,27.252,0.183,27.428,27.357,0.28,27.582,24.692,0.243,24.918,24.718,0.258,24.944,25.671,0.217,25.865,25.53,0.278,25.736,27.919,0.264,28.147,27.822,0.214,28.013,28.321,0.299,28.545,28.195,0.194,28.362,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 21:15:00",2137,24.959,0.336,25.263,24.956,0.341,25.249,25.684,0.28,25.932,25.785,0.295,26.032,26.8,0.243,27.031,26.622,0.326,26.904,27.085,0.185,27.264,27.189,0.279,27.414,24.496,0.237,24.715,24.509,0.254,24.731,25.464,0.215,25.656,25.319,0.276,25.524,27.677,0.261,27.905,27.572,0.216,27.768,28.088,0.297,28.313,27.952,0.196,28.123,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 21:30:00",2138,24.893,0.335,25.195,24.868,0.342,25.163,25.58,0.281,25.83,25.666,0.298,25.917,26.653,0.245,26.887,26.473,0.328,26.757,26.935,0.187,27.115,27.037,0.279,27.263,24.286,0.239,24.507,24.291,0.257,24.516,25.256,0.215,25.449,25.107,0.277,25.314,27.482,0.261,27.712,27.376,0.22,27.579,27.884,0.298,28.111,27.747,0.195,27.918,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-09 21:45:00",2139,24.803,0.313,25.069,24.778,0.323,25.038,25.496,0.279,25.741,25.573,0.298,25.821,26.541,0.247,26.776,26.353,0.331,26.638,26.809,0.19,26.993,26.901,0.284,27.132,24.056,0.233,24.268,24.063,0.254,24.281,25.054,0.216,25.247,24.902,0.277,25.107,27.328,0.266,27.563,27.234,0.224,27.44,27.715,0.299,27.943,27.582,0.198,27.757,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
